schedule_date,emp_id,full_name,first_name,last_name,scheduled
2023-08-02,2,Curtis Utterson,Curtis,Utterson,false
2023-08-02,5,Burtie Connar,Burtie,Connar,false
2023-08-02,4,Micheil Manklow,Micheil,Manklow,false
2023-08-02,6,Graig Colvin,Graig,Colvin,false
2023-08-02,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-02,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-03,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-03,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-03,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-03,3,Maressa Dearell,Maressa,Dearell,false
2023-08-03,2,Curtis Utterson,Curtis,Utterson,false
2023-08-03,5,Burtie Connar,Burtie,Connar,false
2023-08-03,4,Micheil Manklow,Micheil,Manklow,false
2023-08-03,6,Graig Colvin,Graig,Colvin,false
2023-08-03,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-03,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-04,6,Graig Colvin,Graig,Colvin,false
2023-08-04,4,Micheil Manklow,Micheil,Manklow,false
2023-08-04,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-04,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-04,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-04,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-04,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-04,3,Maressa Dearell,Maressa,Dearell,false
2023-08-04,2,Curtis Utterson,Curtis,Utterson,false
2023-08-04,5,Burtie Connar,Burtie,Connar,false
2023-08-05,4,Micheil Manklow,Micheil,Manklow,false
2023-08-05,6,Graig Colvin,Graig,Colvin,false
2023-08-05,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-05,2,Curtis Utterson,Curtis,Utterson,false
2023-08-05,5,Burtie Connar,Burtie,Connar,false
2023-08-05,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-05,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-05,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-05,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-05,3,Maressa Dearell,Maressa,Dearell,false
2023-08-06,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-06,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-06,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-06,5,Burtie Connar,Burtie,Connar,false
2023-08-06,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-06,6,Graig Colvin,Graig,Colvin,false
2023-08-06,4,Micheil Manklow,Micheil,Manklow,false
2023-08-06,2,Curtis Utterson,Curtis,Utterson,false
2023-08-06,3,Maressa Dearell,Maressa,Dearell,false
2023-08-06,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-07,5,Burtie Connar,Burtie,Connar,false
2023-08-07,4,Micheil Manklow,Micheil,Manklow,false
2023-08-07,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-07,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-07,3,Maressa Dearell,Maressa,Dearell,false
2023-08-07,2,Curtis Utterson,Curtis,Utterson,false
2023-08-07,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-07,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-07,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-07,6,Graig Colvin,Graig,Colvin,false
2023-08-08,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-08,2,Curtis Utterson,Curtis,Utterson,false
2023-08-08,3,Maressa Dearell,Maressa,Dearell,false
2023-08-08,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-08,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-08,6,Graig Colvin,Graig,Colvin,false
2023-08-08,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-08,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-08,5,Burtie Connar,Burtie,Connar,false
2023-08-08,4,Micheil Manklow,Micheil,Manklow,false
2023-08-09,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-09,2,Curtis Utterson,Curtis,Utterson,false
2023-08-09,5,Burtie Connar,Burtie,Connar,false
2023-08-09,6,Graig Colvin,Graig,Colvin,false
2023-08-09,4,Micheil Manklow,Micheil,Manklow,false
2023-08-09,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-09,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-09,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-09,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-09,3,Maressa Dearell,Maressa,Dearell,false
2023-08-10,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-10,3,Maressa Dearell,Maressa,Dearell,false
2023-08-10,6,Graig Colvin,Graig,Colvin,false
2023-08-10,4,Micheil Manklow,Micheil,Manklow,false
2023-08-10,2,Curtis Utterson,Curtis,Utterson,false
2023-08-10,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-10,5,Burtie Connar,Burtie,Connar,false
2023-08-10,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-10,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-10,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-11,2,Curtis Utterson,Curtis,Utterson,false
2023-08-11,4,Micheil Manklow,Micheil,Manklow,false
2023-08-11,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-11,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-11,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-11,3,Maressa Dearell,Maressa,Dearell,false
2023-08-11,6,Graig Colvin,Graig,Colvin,false
2023-08-11,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-11,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-11,5,Burtie Connar,Burtie,Connar,false
2023-08-12,2,Curtis Utterson,Curtis,Utterson,false
2023-08-12,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-12,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-12,6,Graig Colvin,Graig,Colvin,false
2023-08-12,3,Maressa Dearell,Maressa,Dearell,false
2023-08-12,5,Burtie Connar,Burtie,Connar,false
2023-08-12,4,Micheil Manklow,Micheil,Manklow,false
2023-08-12,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-12,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-12,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-13,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-13,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-13,5,Burtie Connar,Burtie,Connar,false
2023-08-13,4,Micheil Manklow,Micheil,Manklow,false
2023-08-13,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-13,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-13,3,Maressa Dearell,Maressa,Dearell,false
2023-08-13,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-13,6,Graig Colvin,Graig,Colvin,false
2023-08-13,2,Curtis Utterson,Curtis,Utterson,false
2023-08-14,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-14,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-14,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-14,3,Maressa Dearell,Maressa,Dearell,false
2023-08-14,2,Curtis Utterson,Curtis,Utterson,false
2023-08-14,6,Graig Colvin,Graig,Colvin,false
2023-08-14,5,Burtie Connar,Burtie,Connar,false
2023-08-14,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-14,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-14,4,Micheil Manklow,Micheil,Manklow,false
2023-08-15,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-15,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-15,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-15,5,Burtie Connar,Burtie,Connar,false
2023-08-15,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-15,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-15,6,Graig Colvin,Graig,Colvin,false
2023-08-15,4,Micheil Manklow,Micheil,Manklow,false
2023-08-15,2,Curtis Utterson,Curtis,Utterson,false
2023-08-15,3,Maressa Dearell,Maressa,Dearell,false
2023-08-16,4,Micheil Manklow,Micheil,Manklow,false
2023-08-16,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-16,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-16,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-16,3,Maressa Dearell,Maressa,Dearell,false
2023-08-16,2,Curtis Utterson,Curtis,Utterson,false
2023-08-16,6,Graig Colvin,Graig,Colvin,false
2023-08-16,5,Burtie Connar,Burtie,Connar,false
2023-08-16,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-16,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-17,4,Micheil Manklow,Micheil,Manklow,false
2023-08-17,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-17,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-17,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-17,2,Curtis Utterson,Curtis,Utterson,false
2023-08-17,6,Graig Colvin,Graig,Colvin,false
2023-08-17,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-17,3,Maressa Dearell,Maressa,Dearell,false
2023-08-17,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-17,5,Burtie Connar,Burtie,Connar,false
2023-08-18,4,Micheil Manklow,Micheil,Manklow,false
2023-08-18,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-18,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-18,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-18,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-18,3,Maressa Dearell,Maressa,Dearell,false
2023-08-18,2,Curtis Utterson,Curtis,Utterson,false
2023-08-18,5,Burtie Connar,Burtie,Connar,false
2023-08-18,6,Graig Colvin,Graig,Colvin,false
2023-08-18,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-19,6,Graig Colvin,Graig,Colvin,false
2023-08-19,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-19,5,Burtie Connar,Burtie,Connar,false
2023-08-19,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-19,4,Micheil Manklow,Micheil,Manklow,false
2023-08-19,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-19,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-19,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-19,3,Maressa Dearell,Maressa,Dearell,false
2023-08-19,2,Curtis Utterson,Curtis,Utterson,false
2023-08-20,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-20,2,Curtis Utterson,Curtis,Utterson,false
2023-08-20,5,Burtie Connar,Burtie,Connar,false
2023-08-20,4,Micheil Manklow,Micheil,Manklow,false
2023-08-20,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-20,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-20,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-20,3,Maressa Dearell,Maressa,Dearell,false
2023-08-20,6,Graig Colvin,Graig,Colvin,false
2023-08-20,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-21,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-21,6,Graig Colvin,Graig,Colvin,false
2023-08-21,4,Micheil Manklow,Micheil,Manklow,false
2023-08-21,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-21,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-21,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-21,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-21,3,Maressa Dearell,Maressa,Dearell,false
2023-08-21,2,Curtis Utterson,Curtis,Utterson,false
2023-08-21,5,Burtie Connar,Burtie,Connar,false
2023-08-22,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-22,6,Graig Colvin,Graig,Colvin,false
2023-08-22,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-22,4,Micheil Manklow,Micheil,Manklow,false
2023-08-22,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-22,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-22,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-22,3,Maressa Dearell,Maressa,Dearell,false
2023-08-22,2,Curtis Utterson,Curtis,Utterson,false
2023-08-22,5,Burtie Connar,Burtie,Connar,false
2023-08-23,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-23,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-23,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-23,5,Burtie Connar,Burtie,Connar,false
2023-08-23,3,Maressa Dearell,Maressa,Dearell,false
2023-08-23,2,Curtis Utterson,Curtis,Utterson,false
2023-08-23,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-23,6,Graig Colvin,Graig,Colvin,false
2023-08-23,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-23,4,Micheil Manklow,Micheil,Manklow,false
2023-08-24,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-24,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-24,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-24,2,Curtis Utterson,Curtis,Utterson,false
2023-08-24,3,Maressa Dearell,Maressa,Dearell,false
2023-08-24,6,Graig Colvin,Graig,Colvin,false
2023-08-24,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-24,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-24,5,Burtie Connar,Burtie,Connar,false
2023-08-24,4,Micheil Manklow,Micheil,Manklow,false
2023-08-25,4,Micheil Manklow,Micheil,Manklow,false
2023-08-25,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-25,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-25,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-25,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-25,3,Maressa Dearell,Maressa,Dearell,false
2023-08-25,2,Curtis Utterson,Curtis,Utterson,false
2023-08-25,5,Burtie Connar,Burtie,Connar,false
2023-08-25,6,Graig Colvin,Graig,Colvin,false
2023-08-25,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-26,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-26,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-26,2,Curtis Utterson,Curtis,Utterson,false
2023-08-26,6,Graig Colvin,Graig,Colvin,false
2023-08-26,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-26,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-26,4,Micheil Manklow,Micheil,Manklow,false
2023-08-26,3,Maressa Dearell,Maressa,Dearell,false
2023-08-26,5,Burtie Connar,Burtie,Connar,false
2023-08-26,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-27,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-27,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-27,3,Maressa Dearell,Maressa,Dearell,false
2023-08-27,2,Curtis Utterson,Curtis,Utterson,false
2023-08-27,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-27,4,Micheil Manklow,Micheil,Manklow,false
2023-08-27,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-27,5,Burtie Connar,Burtie,Connar,false
2023-08-27,6,Graig Colvin,Graig,Colvin,false
2023-08-27,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-28,3,Maressa Dearell,Maressa,Dearell,false
2023-08-28,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-28,4,Micheil Manklow,Micheil,Manklow,false
2023-08-28,5,Burtie Connar,Burtie,Connar,false
2023-08-28,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-28,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-28,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-28,6,Graig Colvin,Graig,Colvin,false
2023-08-28,2,Curtis Utterson,Curtis,Utterson,false
2023-08-28,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-29,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-29,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-29,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-29,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-29,6,Graig Colvin,Graig,Colvin,false
2023-08-29,3,Maressa Dearell,Maressa,Dearell,false
2023-08-29,2,Curtis Utterson,Curtis,Utterson,false
2023-08-29,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-29,5,Burtie Connar,Burtie,Connar,false
2023-08-29,4,Micheil Manklow,Micheil,Manklow,false
2023-08-30,4,Micheil Manklow,Micheil,Manklow,false
2023-08-30,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-30,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-30,3,Maressa Dearell,Maressa,Dearell,false
2023-08-30,2,Curtis Utterson,Curtis,Utterson,false
2023-08-30,5,Burtie Connar,Burtie,Connar,false
2023-08-30,6,Graig Colvin,Graig,Colvin,false
2023-08-30,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-30,10,Aile Antonazzi,Aile,Antonazzi,false
2023-08-30,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-31,5,Burtie Connar,Burtie,Connar,false
2023-08-31,4,Micheil Manklow,Micheil,Manklow,false
2023-08-31,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-08-31,7,Jennilee Brimson,Jennilee,Brimson,false
2023-08-31,9,Chet Fitzharris,Chet,Fitzharris,false
2023-08-31,3,Maressa Dearell,Maressa,Dearell,false
2023-08-31,2,Curtis Utterson,Curtis,Utterson,false
2023-08-31,6,Graig Colvin,Graig,Colvin,false
2023-08-31,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-08-31,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-01,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-01,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-01,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-01,6,Graig Colvin,Graig,Colvin,false
2023-09-01,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-01,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-01,4,Micheil Manklow,Micheil,Manklow,false
2023-09-01,3,Maressa Dearell,Maressa,Dearell,false
2023-09-01,2,Curtis Utterson,Curtis,Utterson,false
2023-09-01,5,Burtie Connar,Burtie,Connar,false
2023-09-02,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-02,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-02,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-02,3,Maressa Dearell,Maressa,Dearell,false
2023-09-02,2,Curtis Utterson,Curtis,Utterson,false
2023-09-02,6,Graig Colvin,Graig,Colvin,false
2023-09-02,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-02,4,Micheil Manklow,Micheil,Manklow,false
2023-09-02,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-02,5,Burtie Connar,Burtie,Connar,false
2023-09-03,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-03,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-03,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-03,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-03,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-03,4,Micheil Manklow,Micheil,Manklow,false
2023-09-03,2,Curtis Utterson,Curtis,Utterson,false
2023-09-03,3,Maressa Dearell,Maressa,Dearell,false
2023-09-03,6,Graig Colvin,Graig,Colvin,false
2023-09-03,5,Burtie Connar,Burtie,Connar,false
2023-09-04,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-04,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-04,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-04,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-04,3,Maressa Dearell,Maressa,Dearell,false
2023-09-04,2,Curtis Utterson,Curtis,Utterson,false
2023-09-04,5,Burtie Connar,Burtie,Connar,false
2023-09-04,6,Graig Colvin,Graig,Colvin,false
2023-09-04,4,Micheil Manklow,Micheil,Manklow,false
2023-09-04,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-05,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-05,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-05,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-05,4,Micheil Manklow,Micheil,Manklow,false
2023-09-05,2,Curtis Utterson,Curtis,Utterson,false
2023-09-05,3,Maressa Dearell,Maressa,Dearell,false
2023-09-05,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-05,6,Graig Colvin,Graig,Colvin,false
2023-09-05,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-05,5,Burtie Connar,Burtie,Connar,false
2023-09-06,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-06,5,Burtie Connar,Burtie,Connar,false
2023-09-06,4,Micheil Manklow,Micheil,Manklow,false
2023-09-06,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-06,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-06,6,Graig Colvin,Graig,Colvin,false
2023-09-06,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-06,2,Curtis Utterson,Curtis,Utterson,false
2023-09-06,3,Maressa Dearell,Maressa,Dearell,false
2023-09-06,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-07,2,Curtis Utterson,Curtis,Utterson,false
2023-09-07,6,Graig Colvin,Graig,Colvin,false
2023-09-07,5,Burtie Connar,Burtie,Connar,false
2023-09-07,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-07,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-07,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-07,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-07,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-07,3,Maressa Dearell,Maressa,Dearell,false
2023-09-07,4,Micheil Manklow,Micheil,Manklow,false
2023-09-08,4,Micheil Manklow,Micheil,Manklow,false
2023-09-08,5,Burtie Connar,Burtie,Connar,false
2023-09-08,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-08,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-08,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-08,2,Curtis Utterson,Curtis,Utterson,false
2023-09-08,3,Maressa Dearell,Maressa,Dearell,false
2023-09-08,6,Graig Colvin,Graig,Colvin,false
2023-09-08,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-08,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-09,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-09,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-09,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-09,4,Micheil Manklow,Micheil,Manklow,false
2023-09-09,3,Maressa Dearell,Maressa,Dearell,false
2023-09-09,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-09,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-09,2,Curtis Utterson,Curtis,Utterson,false
2023-09-09,5,Burtie Connar,Burtie,Connar,false
2023-09-09,6,Graig Colvin,Graig,Colvin,false
2023-09-10,4,Micheil Manklow,Micheil,Manklow,false
2023-09-10,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-10,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-10,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-10,2,Curtis Utterson,Curtis,Utterson,false
2023-09-10,3,Maressa Dearell,Maressa,Dearell,false
2023-09-10,6,Graig Colvin,Graig,Colvin,false
2023-09-10,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-10,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-10,5,Burtie Connar,Burtie,Connar,false
2023-09-11,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-11,3,Maressa Dearell,Maressa,Dearell,false
2023-09-11,4,Micheil Manklow,Micheil,Manklow,false
2023-09-11,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-11,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-11,2,Curtis Utterson,Curtis,Utterson,false
2023-09-11,5,Burtie Connar,Burtie,Connar,false
2023-09-11,6,Graig Colvin,Graig,Colvin,false
2023-09-11,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-11,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-12,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-12,5,Burtie Connar,Burtie,Connar,false
2023-09-12,6,Graig Colvin,Graig,Colvin,false
2023-09-12,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-12,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-12,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-12,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-12,2,Curtis Utterson,Curtis,Utterson,false
2023-09-12,3,Maressa Dearell,Maressa,Dearell,false
2023-09-12,4,Micheil Manklow,Micheil,Manklow,false
2023-09-13,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-13,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-13,3,Maressa Dearell,Maressa,Dearell,false
2023-09-13,2,Curtis Utterson,Curtis,Utterson,false
2023-09-13,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-13,6,Graig Colvin,Graig,Colvin,false
2023-09-13,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-13,5,Burtie Connar,Burtie,Connar,false
2023-09-13,4,Micheil Manklow,Micheil,Manklow,false
2023-09-13,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-14,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-14,6,Graig Colvin,Graig,Colvin,false
2023-09-14,3,Maressa Dearell,Maressa,Dearell,false
2023-09-14,2,Curtis Utterson,Curtis,Utterson,false
2023-09-14,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-14,5,Burtie Connar,Burtie,Connar,false
2023-09-14,4,Micheil Manklow,Micheil,Manklow,false
2023-09-14,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-14,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-14,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-15,10,Aile Antonazzi,Aile,Antonazzi,false
2023-09-15,1,Brooke Spurgeon,Brooke,Spurgeon,false
2023-09-15,5,Burtie Connar,Burtie,Connar,false
2023-09-15,4,Micheil Manklow,Micheil,Manklow,false
2023-09-15,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,false
2023-09-15,9,Chet Fitzharris,Chet,Fitzharris,false
2023-09-15,7,Jennilee Brimson,Jennilee,Brimson,false
2023-09-15,3,Maressa Dearell,Maressa,Dearell,false
2023-09-15,6,Graig Colvin,Graig,Colvin,false
